recordid,labsampleid,week,weeksample,week_in25,weekredcap,fase,sampletypex,ncqvalue_d1,nresult_d1,ncopyreaction_d1,orf1abcqvalue_d1,orf1abresult_d1,orf1abcopyreaction_d1,ncqvalue_d2,nresult_d2,ncopyreaction_d2,orf1abcqvalue_d2,orf1abresult_d2,orf1abcopyreaction_d2,naddedlod,orf1abaddedlod,reported_value_n_geomean_cr,reported_value_orf_geomean_cr,reported_value_n_geomean_cpst,reported_value_orf_geomean_cpst,rnabatch_num,pcrbatch_num,n_qual_sum,orf1ab_qual_sum,samplecollectiondate,humidity,airtemperaturecelsius,rainfallmm,anyrainduring24hoursbefore,_merge_arm2,dup_labsampleid,locationtype,totalpopulationinsampledsubdistr,locationname_num,district,subdistrict,typeofsamplingphase1_num,_merge_arm1,totalconfirmedcases,totaldeath,_merge_arm5,s4_ra_geomean_cpst_n,s4_ra_geomean_cpst_orf,_merge_ra,concase_plus7d,concase_plus14d,concase_plus21d,_merge_concase,ncqval_mean,orfcqval_mean,ncqval_cat,orfcqval_cat
49.0,100331.0,6.0,6.0,6,week_6_arm_4,1,passive,36.78,positive,6.55,36.41,positive,2.26,36.0,Positive,11.2,35.43,positive,4.43,,,8.57,3.16,85.7,31.6,RNA COV.MCRI.008,PCR COV.MCRI.008,Positive,Positive,2021-09-03,85.0,27.0,0.02,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),42.79999923706055,1.7999999523162842,matched (3),85.7203476427855,31.602571097934423,matched (3),25.5,15.5,8.9,matched (3),36.39,35.92,35<Ct value<=40,1.0
49.0,100358.0,7.0,7.0,7,week_7_arm_4,1,passive,,negative,,36.07,positive,5.29,,Negative,,,negative,,,5.0,2.5,5.14,25.0,51.4,RNA COV.MCRI.010,PCR COV.MCRI.010,Negative,Positive,2021-09-10,81.0,28.0,0.0127,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),25.5,0.8999999761581421,matched (3),25.0,51.43928459844675,matched (3),15.5,8.9,5.6,matched (3),,36.07,,1.0
49.0,100443.0,8.0,8.0,8,week_8_arm_4,1,passive,34.88,positive,47.6,35.03,positive,17.0,34.86,Positive,20.2,34.23,positive,17.2,,,31.0,17.1,310.0,171.0,RNA COV.MCRI.011,PCR COV.MCRI.011A,Positive,Positive,2021-09-17,94.0,26.0,0.00508,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),15.5,1.100000023841858,matched (3),615.2173948587034,338.51085157739954,matched (3),8.9,5.6,3.2,matched (3),34.870003,34.629997,30<Ct value<=35,2.0
49.0,100470.0,9.0,9.0,9,week_9_arm_4,1,passive,37.14,positive,3.39,36.63,positive,2.17,,Negative,,,negative,,5.0,5.0,4.11,3.3,41.1,33.0,RNA COV.MCRI.012,PCR COV.MCRI.012A,Positive,Positive,2021-09-23,84.0,26.0,0.00254,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),8.899999618530273,0.30000001192092896,matched (3),142.35429663308832,114.01369309300934,matched (3),5.6,3.2,4.0,matched (3),37.14,36.63,35<Ct value<=40,1.0
49.0,100555.0,10.0,10.0,10,week_10_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.013,PCR COV.MCRI.013A,Negative,Negative,2021-10-01,97.0,26.0,0.91,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),5.599999904632568,0.30000001192092896,matched (3),91.51456396824334,91.51456396824334,matched (3),3.2,4.0,4.6,matched (3),,,,
49.0,100582.0,11.0,11.0,11,week_11_arm_4,1,passive,,negative,,35.89,positive,3.62,,Negative,,,negative,,,5.0,2.5,4.26,25.0,42.6,RNA COV.MCRI.013,PCR COV.MCRI.013A,Negative,Positive,2021-10-07,78.0,25.0,0.0,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),3.200000047683716,0.10000000149011612,matched (3),28.64865581891758,48.773442567661256,matched (3),4.0,4.6,4.5,matched (3),,35.89,,1.0
49.0,100678.0,12.0,12.0,12,week_12_arm_4,1,passive,35.16,positive,28.3,34.68,positive,11.3,35.01,Positive,24.2,35.25,positive,4.0,,,26.1,6.73,261.0,67.3,RNA COV.MCRI.015re,PCR COV.MCRI.015reA&B,Positive,Positive,2021-10-15,82.0,28.0,0.00508,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),4.0,0.20000000298023224,matched (3),261.42781030334163,67.29488093458522,matched (3),4.6,4.5,4.5,matched (3),35.085,34.965,35<Ct value<=40,2.0
49.0,100706.0,13.0,13.0,13,week_13_arm_4,1,passive,35.82,positive,11.5,,negative,,35.54,Positive,19.6,,negative,,,,15.0,2.5,150.0,25.0,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Positive,Negative,2021-10-19,92.0,26.0,0.03,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),4.599999904632568,0.30000001192092896,matched (3),327.1151146861136,54.46670516072222,matched (3),4.5,4.5,1.6,matched (3),35.68,,35<Ct value<=40,
49.0,100806.0,14.0,14.0,14,week_14_arm_4,1,passive,,negative,,36.82,positive,5.21,,Negative,,,negative,,,5.0,2.5,5.1,25.0,51.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Negative,Positive,2021-10-29,88.0,27.0,0.36,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),4.5,0.0,matched (3),98.66318763764205,201.3309315848731,matched (3),4.5,1.6,1.6,matched (3),,36.82,,1.0
49.0,100840.0,15.0,15.0,15,week_15_arm_4,1,passive,,negative,,37.77,positive,2.89,38.13,Positive,5.14,,negative,,5.0,5.0,5.07,3.8,50.7,38.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Positive,Positive,2021-11-04,81.0,28.0,0.02286,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),4.5,0.20000000298023224,matched (3),50.695167422546305,38.03288051147323,matched (3),1.6,1.6,4.4,matched (3),38.13,37.77,35<Ct value<=40,1.0
49.0,100933.0,16.0,16.0,16,week_16_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Negative,Negative,2021-11-12,98.0,25.0,0.282,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.600000023841858,0.10000000149011612,matched (3),35.925543821429386,35.925543821429386,matched (3),1.6,4.4,1.8,matched (3),,,,
49.0,100967.0,17.0,17.0,17,week_17_arm_4,1,passive,,negative,,,negative,,37.06,Positive,4.87,,negative,,5.0,,4.94,2.5,49.4,25.0,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Positive,Negative,2021-11-18,87.0,25.0,0.14478,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.600000023841858,0.0,matched (3),234.29512765407912,118.68865241843135,matched (3),4.4,1.8,2.4,matched (3),37.06,,35<Ct value<=40,
49.0,101060.0,18.0,18.0,18,week_18_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.023,PCR COV.MCRI.023,Negative,Negative,2021-11-26,88.0,27.0,0.022,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),4.400000095367432,0.0,matched (3),34.29738324155711,34.29738324155711,matched (3),1.8,2.4,1.0,matched (3),,,,
49.0,101094.0,19.0,19.0,19,week_19_arm_4,1,passive,,negative,,,negative,,37.61,Positive,4.84,,negative,,5.0,,4.92,2.5,49.2,25.0,RNA COV.MCRI.024,PCR COV.MCRI.024,Positive,Negative,2021-12-01,82.0,27.0,0.17272,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.7999999523162842,0.10000000149011612,matched (3),184.86661134465876,93.99727161387403,matched (3),2.4,1.0,0.5,matched (3),37.61,,35<Ct value<=40,
49.0,101187.0,20.0,20.0,20,week_20_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.025,PCR COV.MCRI.025,Negative,Negative,2021-12-10,97.0,26.0,0.002,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),2.4000000953674316,0.0,matched (3),45.12108055940535,45.12108055940535,matched (3),1.0,0.5,0.9,matched (3),,,,
49.0,101221.0,21.0,21.0,21,week_21_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Negative,Negative,2021-12-15,99.0,27.0,0.15748,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.0,0.0,matched (3),148.83205399948477,148.83205399948477,matched (3),0.5,0.9,0.5,matched (3),,,,
49.0,101314.0,22.0,22.0,22,week_22_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.030,PCR COV.MCRI.030,Negative,Negative,2021-12-24,92.0,25.0,0.035,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.5,0.0,matched (3),419.0318736594574,419.0318736594574,matched (3),0.9,0.5,0.9,matched (3),,,,
49.0,101330.0,23.0,23.0,23,week_23_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-28,79.0,28.0,0.00762,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.8999999761581421,0.0,matched (3),255.10086927138985,255.10086927138985,matched (3),0.5,0.9,2.3,matched (3),,,,
49.0,101442.0,24.0,24.0,24,week_24_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.033,PCR COV.MCRI.033A,Negative,Negative,2022-01-07,84.0,26.0,0.053,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.5,0.0,matched (3),25.0,25.0,matched (3),0.9,2.3,12.4,matched (3),,,,
49.0,200003.0,,,25,,2,passive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),,41.400001525878906,0.0,,,,,2.3,12.4,38.9,using only (2),,,,
49.0,101512.0,26.0,26.0,27,week_26_arm_4,2,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.034,PCR COV.MCRI.034,Negative,Negative,2022-01-28,97.0,25.0,0.0279,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),12.399999618530273,0.0,matched (3),255.1677590835776,255.1677590835776,matched (3),38.9,152.8,280.1,matched (3),,,,
49.0,101517.0,27.0,27.0,28,week_27_arm_4,2,passive,,negative,,,negative,,38.48,Positive,9.74,,negative,,5.0,,6.98,2.5,69.8,25.0,RNA COV.MCRI.035,PCR COV.MCRI.035,Positive,Negative,2022-02-03,96.0,25.0,0.1422,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),41.400001525878906,0.0,matched (3),498.4369551933081,178.5423218558958,matched (3),152.8,280.1,291.8,matched (3),38.48,,35<Ct value<=40,
49.0,101535.0,28.0,28.0,29,week_28_arm_4,2,passive,32.84,positive,212.0,32.47,positive,72.2,32.62,Positive,310.0,31.68,positive,98.6,,,256.0,84.4,2560.0,844.0,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Positive,2022-02-10,100.0,25.0,0.6756,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),152.8000030517578,0.30000001192092896,matched (3),8624.052287729777,2838.8419213331667,matched (3),280.1,291.8,293.8,matched (3),32.73,32.075,30<Ct value<=35,2.0
49.0,101553.0,29.0,29.0,30,week_29_arm_4,2,passive,30.1,positive,1400.0,29.02,positive,718.0,30.17,Positive,1450.0,29.13,positive,576.0,,,1430.0,643.0,14300.0,6430.0,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Positive,2022-02-16,100.0,25.0,0.0558,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),280.1000061035156,0.5,matched (3),44300.06859301791,19944.253079371298,matched (3),291.8,293.8,165.7,matched (3),30.135,29.075,30<Ct value<=35,3.0
49.0,101571.0,30.0,30.0,31,week_30_arm_4,2,passive,30.57,positive,1010.0,28.87,positive,793.0,30.5,Positive,1180.0,28.94,positive,657.0,,,1090.0,722.0,10900.0,7220.0,RNA COV.MCRI.036,PCR COV.MCRI.036A,Positive,Positive,2022-02-24,100.0,27.0,0.3781,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),291.79998779296875,0.6000000238418579,matched (3),10938.555663340567,7216.297249975226,matched (3),293.8,165.7,64.9,matched (3),30.535,28.905,30<Ct value<=35,3.0
49.0,101589.0,31.0,31.0,32,week_31_arm_4,2,passive,29.33,positive,1380.0,28.24,positive,668.0,28.91,Positive,2200.0,28.03,positive,1160.0,,,1750.0,879.0,17500.0,8790.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Positive,Positive,2022-03-02,97.0,25.0,0.1797,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),293.79998779296875,2.4000000953674316,matched (3),80817.26026757165,40715.91716561877,matched (3),165.7,64.9,28.5,matched (3),29.119999,28.135,25<Ct value<=30,3.0
49.0,101607.0,32.0,32.0,33,week_32_arm_4,2,passive,30.89,positive,466.0,29.56,positive,281.0,30.72,Positive,662.0,29.43,positive,453.0,,,556.0,356.0,5560.0,3560.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Positive,Positive,2022-03-09,97.0,25.0,0.1797,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),165.6999969482422,2.0,matched (3),26072.327742001187,16732.00889444914,matched (3),64.9,28.5,15.7,matched (3),30.805,29.494999,30<Ct value<=35,3.0
49.0,101625.0,33.0,33.0,34,week_33_arm_4,2,passive,32.16,positive,192.0,31.04,positive,106.0,32.27,Positive,236.0,30.81,positive,179.0,,,213.0,138.0,2130.0,1380.0,RNA COV.MCRI.037,PCR COV.MCRI.037A&B,Positive,Positive,2022-03-16,100.0,24.0,0.0508,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),62.20000076293945,1.399999976158142,matched (3),2215.377649843559,1433.8211349490887,matched (3),28.5,15.7,6.8,matched (3),32.215,30.925,30<Ct value<=35,2.0
49.0,101643.0,34.0,34.0,35,week_34_arm_4,2,passive,32.14,positive,202.0,31.79,positive,65.6,31.89,Positive,213.0,31.67,positive,56.0,,,207.0,60.6,2070.0,606.0,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-03-23,100.0,24.0,0.0025,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),29.100000381469727,1.5,matched (3),4907.259703825474,1437.0644667970603,matched (3),15.7,6.8,1.9,matched (3),32.015,31.73,30<Ct value<=35,2.0
49.0,101661.0,35.0,35.0,36,week_35_arm_4,2,passive,37.61,positive,4.86,35.15,positive,7.21,36.24,Positive,9.86,,negative,,,5.0,6.92,6.0,69.2,60.0,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-03-30,100.0,25.0,0.0177,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),16.899999618530273,0.8999999761581421,matched (3),264.6292217018991,229.55085451165417,matched (3),6.8,1.9,2.8,matched (3),36.925003,35.15,35<Ct value<=40,1.0
49.0,101679.0,36.0,36.0,37,week_36_arm_4,2,passive,35.09,positive,27.0,34.66,positive,9.95,35.47,Positive,17.0,,negative,,,5.0,21.4,7.05,214.0,70.5,RNA COV.MCRI.038,PCR COV.MCRI.038A&B,Positive,Positive,2022-04-06,100.0,24.0,0.0914,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),6.699999809265137,0.20000000298023224,matched (3),214.19607839547393,70.51950084905594,matched (3),1.9,2.8,0.8,matched (3),35.28,34.66,35<Ct value<=40,2.0
49.0,101697.0,37.0,37.0,38,week_37_arm_4,2,passive,32.77,positive,189.0,32.62,positive,55.1,33.34,Positive,169.0,32.6,positive,85.1,,,178.0,68.5,1780.0,685.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Positive,2022-04-13,96.0,23.0,0.0482,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.899999976158142,0.20000000298023224,matched (3),1784.3107913141143,684.5148647034629,matched (3),2.8,0.8,0.8,matched (3),33.055,32.61,30<Ct value<=35,2.0
49.0,101715.0,38.0,38.0,39,week_38_arm_4,2,passive,33.77,positive,97.3,35.37,positive,8.38,34.6,Positive,76.3,34.26,positive,30.4,,,86.2,16.0,862.0,160.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Positive,2022-04-20,96.0,24.0,0.0457,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),2.799999952316284,0.0,matched (3),861.827268076382,159.54026764425336,matched (3),0.8,0.8,0.6,matched (3),34.184998,34.815,30<Ct value<=35,2.0
49.0,101733.0,39.0,39.0,40,week_39_arm_4,2,passive,,negative,,,negative,,36.37,Positive,25.0,,negative,,5.0,,11.2,2.5,112.0,25.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Negative,2022-04-26,91.0,25.0,0.066,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.800000011920929,0.10000000149011612,matched (3),148.51953108311696,33.209976748824246,matched (3),0.8,0.6,0.5,matched (3),36.37,,35<Ct value<=40,
49.0,101751.0,40.0,40.0,41,week_40_arm_4,2,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Negative,Negative,2022-05-04,100.0,24.0,0.0,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.800000011920929,0.10000000149011612,matched (3),25.0,25.0,matched (3),0.6,0.5,0.3,matched (3),,,,
49.0,101769.0,41.0,41.0,42,week_41_arm_4,2,passive,,negative,,35.85,positive,6.03,37.83,Positive,9.96,,negative,,5.0,5.0,7.06,5.49,70.6,54.9,RNA COV.MCRI.039&041,PCR COV.MCRI.039&041A,Positive,Positive,2022-05-11,100.0,24.0,0.0026,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.6000000238418579,0.10000000149011612,matched (3),100.60583863051713,78.31013494305022,matched (3),0.5,0.3,1.8,matched (3),37.83,35.85,35<Ct value<=40,1.0
49.0,101787.0,42.0,42.0,43,week_42_arm_4,2,passive,40.0,positive,20.0,40.0,positive,5.0,40.0,Positive,80.0,40.0,positive,10.0,,,40.0,7.0,400.0,70.0,RNA COV.MCRI.040,PCR COV.MCRI.040A,Positive,Positive,2022-05-18,100.0,24.0,0.0152,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.5,0.0,matched (3),2242.511312271064,383.0486923688047,matched (3),0.3,1.8,0.8,matched (3),40.0,40.0,35<Ct value<=40,1.0
49.0,101805.0,43.0,43.0,44,week_43_arm_4,2,passive,40.0,positive,20.0,40.0,positive,10.0,40.0,Positive,30.0,,negative,,,5.0,30.0,8.0,300.0,80.0,RNA COV.MCRI.040,PCR COV.MCRI.040A,Positive,Positive,2022-05-25,90.0,24.0,0.0229,No,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),0.30000001192092896,0.0,matched (3),854.9476886125066,259.6033025750684,matched (3),1.8,0.8,1.2,matched (3),40.0,40.0,35<Ct value<=40,1.0
49.0,101830.0,44.0,44.0,45,week_44_arm_4,2,passive,30.0,positive,200.0,40.0,positive,10.0,30.0,Positive,200.0,,negative,,,5.0,200.0,7.0,2000.0,70.0,RNA COV.MCRI.040,PCR COV.MCRI.040C,Positive,Positive,2022-06-03,96.0,26.0,0.0229,Yes,matched (3),0.0,Central WWTP,109370.0,Inlet central WWTP Sewon (passive sampling),Bantul (rural),IPAL,IPAL (inlet-passive),matched (3),1.7999999523162842,0.0,matched (3),8909.822118604425,308.7047275463989,matched (3),0.8,1.2,2.1,matched (3),30.0,40.0,25<Ct value<=30,1.0
55.0,100036.0,1.0,1.0,1,week_1_arm_4,1,passive,37.92,positive,4.52,,negative,,,Negative,,,negative,,5.0,,4.75,2.5,47.5,25.0,RNA COV.MCRI.003,PCR COV.MCRI.003A&B,Positive,Negative,2021-07-29,77.0,26.0,0.0,,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),477.0,2.0,matched (3),220.3612980407061,115.9475165694011,matched (3),450.0,195.0,110.0,matched (3),37.92,,35<Ct value<=40,
55.0,100148.0,3.0,3.0,3,week_3_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.004,PCR COV.MCRI.004A&B,Negative,Negative,2021-08-10,85.0,26.0,0.046,,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),195.0,0.0,matched (3),42.422349188709894,42.422349188709894,matched (3),110.0,100.0,196.0,matched (3),,,,
55.0,100256.0,5.0,5.0,5,week_5_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.006,PCR COV.MCRI.006A&B,Negative,Negative,2021-08-26,69.0,27.0,0.17,No,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),100.0,2.0,matched (3),37.10415900635739,37.10415900635739,matched (3),196.0,20.0,42.0,matched (3),,,,
55.0,100368.0,7.0,7.0,7,week_7_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.009,PCR COV.MCRI.009,Negative,Negative,2021-09-09,72.0,28.0,0.012,No,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),20.0,2.0,matched (3),79.59694746463411,79.59694746463411,matched (3),42.0,28.0,17.0,matched (3),,,,
55.0,100480.0,9.0,9.0,9,week_9_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.012,PCR COV.MCRI.012A,Negative,Negative,2021-09-23,79.0,28.0,0.0,Yes,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),28.0,0.0,matched (3),41.103868191216634,41.103868191216634,matched (3),17.0,4.0,8.0,matched (3),,,,
55.0,100596.0,11.0,11.0,11,week_11_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.013,PCR COV.MCRI.013A,Negative,Negative,2021-10-07,74.0,27.0,0.0,No,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),4.0,0.0,matched (3),25.0,25.0,matched (3),8.0,13.0,13.0,matched (3),,,,
55.0,100751.0,13.0,13.0,13,week_13_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Negative,Negative,2021-10-22,93.0,27.0,0.421,Yes,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),13.0,1.0,matched (3),25.0,25.0,matched (3),13.0,24.0,8.0,matched (3),,,,
55.0,100854.0,15.0,15.0,15,week_15_arm_4,1,passive,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,25.0,25.0,RNA COV.MCRI.018,PCR COV.MCRI.018 A&B,Negative,Negative,2021-11-04,76.0,29.0,0.022,Yes,matched (3),0.0,Public facility,115050.0,Niten Market (Passive Sampling),Bantul (rural),Kasihan,NST water (passive),matched (3),24.0,0.0,matched (3),25.0,25.0,matched (3),8.0,0.0,9.0,matched (3),,,,
